Time,T,sensor,depth,flags
1972-12-12T04:39:02.000Z,278.19995,TC13,66,0
1972-12-12T04:46:17.000Z,276.39996,TC13,66,0
1972-12-12T04:46:17.000Z,277.39996,TC12,14,0
1972-12-12T04:53:31.000Z,276.09998,TC13,66,0
1972-12-12T04:53:31.000Z,276.69995,TC12,14,0
1972-12-12T05:00:45.000Z,276.09998,TC12,14,0
1972-12-12T05:00:45.000Z,275.69995,TC13,66,0
1972-12-12T05:08:03.000Z,276.09998,TC12,14,0
1972-12-12T05:08:03.000Z,273.69995,TC13,66,0
1972-12-12T05:15:17.000Z,276.5,TC12,14,0
1972-12-12T05:15:17.000Z,273.69995,TC13,66,0
1972-12-12T05:22:32.000Z,275.59998,TC12,14,0
1972-12-12T05:22:32.000Z,274.59998,TC13,66,0
1972-12-12T05:23:29.000Z,266.16848,TG12A,185,0
1972-12-12T05:23:29.000Z,266.17148,TG12B,233,0
1972-12-12T05:29:46.000Z,275.0,TC12,14,0
1972-12-12T05:29:46.000Z,273.39996,TC13,66,0
1972-12-12T05:30:43.000Z,265.82846,TG12A,185,0
1972-12-12T05:30:43.000Z,265.83146,TG12B,233,0
1972-12-12T05:37:00.000Z,275.5,TC12,14,0
1972-12-12T05:37:00.000Z,272.5,TC13,66,0
1972-12-12T05:37:57.000Z,265.52046,TG12B,233,0
1972-12-12T05:37:57.000Z,265.51946,TG12A,185,0
1972-12-12T05:44:14.000Z,273.09998,TC13,66,0
1972-12-12T05:44:14.000Z,275.09998,TC12,14,0
1972-12-12T05:45:11.000Z,265.13795,TG12B,233,0
1972-12-12T05:45:11.000Z,265.14195,TG12A,185,0
1972-12-12T05:51:28.000Z,272.29999,TC13,66,0
1972-12-12T05:51:28.000Z,275.79999,TC12,14,0
1972-12-12T05:52:30.000Z,264.8645,TG12B,233,0
1972-12-12T05:52:30.000Z,264.8755,TG12A,185,0
1972-12-12T05:58:47.000Z,271.29999,TC13,66,0
1972-12-12T05:58:47.000Z,275.69995,TC12,14,0
1972-12-12T05:59:44.000Z,264.52097,TG12B,233,0
1972-12-12T05:59:44.000Z,264.53897,TG12A,185,0
1972-12-12T06:06:01.000Z,275.29999,TC12,14,0
1972-12-12T06:06:01.000Z,271.19995,TC13,66,0
1972-12-12T06:06:58.000Z,264.28649,TG12B,233,0
1972-12-12T06:06:58.000Z,264.31349,TG12A,185,0
1972-12-12T06:13:15.000Z,270.69995,TC13,66,0
1972-12-12T06:13:15.000Z,275.39996,TC12,14,0
1972-12-12T06:14:12.000Z,264.00799,TG12A,185,0
1972-12-12T06:14:12.000Z,263.97199,TG12B,233,0
1972-12-12T06:20:29.000Z,275.0,TC12,14,0
1972-12-12T06:20:29.000Z,270.29999,TC13,66,0
1972-12-12T06:21:26.000Z,263.75298,TG12A,185,0
1972-12-12T06:21:26.000Z,263.70698,TG12B,233,0
1972-12-12T06:27:43.000Z,269.79999,TC13,66,0
1972-12-12T06:27:43.000Z,275.5,TC12,14,0
1972-12-12T06:28:41.000Z,263.528,TG12A,185,0
1972-12-12T06:28:41.000Z,263.472,TG12B,233,0
1972-12-12T06:34:57.000Z,268.09998,TC13,66,0
1972-12-12T06:34:57.000Z,273.19995,TC12,14,0
1972-12-12T06:35:55.000Z,263.30296,TG12A,185,0
1972-12-12T06:35:55.000Z,263.23696,TG12B,233,0
1972-12-12T06:42:12.000Z,269.29999,TC13,66,0
1972-12-12T06:42:12.000Z,274.79999,TC12,14,0
1972-12-12T06:43:09.000Z,263.03195,TG12B,233,0
1972-12-12T06:43:09.000Z,263.10795,TG12A,185,0
1972-12-12T06:49:26.000Z,267.39996,TC13,66,0
1972-12-12T06:49:26.000Z,273.69995,TC12,14,0
1972-12-12T06:50:27.000Z,262.80698,TG12B,233,0
1972-12-12T06:50:27.000Z,262.89298,TG12A,185,0
1972-12-12T06:56:44.000Z,265.29999,TC13,66,0
1972-12-12T06:56:44.000Z,273.59998,TC12,14,0
1972-12-12T06:57:41.000Z,262.62198,TG12B,233,0
1972-12-12T06:57:41.000Z,262.71798,TG12A,185,0
1972-12-12T07:03:58.000Z,267.5,TC13,66,0
1972-12-12T07:03:58.000Z,273.39996,TC12,14,0
1972-12-12T07:04:56.000Z,262.59298,TG12A,185,0
1972-12-12T07:04:56.000Z,262.48698,TG12B,233,0
1972-12-12T07:11:12.000Z,267.29999,TC13,66,0
1972-12-12T07:11:12.000Z,273.79999,TC12,14,0
1972-12-12T07:12:10.000Z,262.37745,TG12A,185,0
1972-12-12T07:12:10.000Z,262.26245,TG12B,233,0
1972-12-12T07:18:27.000Z,267.09998,TC13,66,0
1972-12-12T07:18:27.000Z,273.69995,TC12,14,0
1972-12-12T07:19:24.000Z,262.20145,TG12A,185,0
1972-12-12T07:19:24.000Z,262.07845,TG12B,233,0
1972-12-12T07:25:41.000Z,275.39996,TC12,14,0
1972-12-12T07:25:41.000Z,267.89996,TC13,66,0
1972-12-12T07:26:38.000Z,262.05599,TG12A,185,0
1972-12-12T07:26:38.000Z,261.92399,TG12B,233,0
1972-12-12T07:32:55.000Z,274.09998,TC12,14,0
1972-12-12T07:32:55.000Z,266.0,TC13,66,0
1972-12-12T07:33:52.000Z,261.94994,TG12A,185,0
1972-12-12T07:33:52.000Z,261.80994,TG12B,233,0
1972-12-12T07:40:09.000Z,275.0,TC12,14,0
1972-12-12T07:40:09.000Z,267.0,TC13,66,0
1972-12-12T07:41:06.000Z,261.72396,TG12A,185,0
1972-12-12T07:41:06.000Z,261.57596,TG12B,233,0
1972-12-12T07:47:23.000Z,274.19995,TC12,14,0
1972-12-12T07:47:23.000Z,266.09998,TC13,66,0
1972-12-12T07:48:25.000Z,261.49195,TG12B,233,0
1972-12-12T07:48:25.000Z,261.64795,TG12A,185,0
1972-12-12T07:54:42.000Z,265.89996,TC13,66,0
1972-12-12T07:54:42.000Z,273.5,TC12,14,0
1972-12-12T07:55:39.000Z,261.26848,TG12B,233,0
1972-12-12T07:55:39.000Z,261.43148,TG12A,185,0
1972-12-12T08:01:56.000Z,275.39996,TC12,14,0
1972-12-12T08:01:56.000Z,268.5,TC13,66,0
1972-12-12T08:02:53.000Z,261.35446,TG12A,185,0
1972-12-12T08:02:53.000Z,261.18546,TG12B,233,0
1972-12-12T08:09:10.000Z,267.19995,TC13,66,0
1972-12-12T08:09:10.000Z,275.29999,TC12,14,0
1972-12-12T08:10:07.000Z,261.07247,TG12B,233,0
1972-12-12T08:10:07.000Z,261.24747,TG12A,185,0
1972-12-12T08:16:24.000Z,274.29999,TC12,14,0
1972-12-12T08:16:24.000Z,265.79999,TC13,66,0
1972-12-12T08:17:21.000Z,261.14049,TG12A,185,0
1972-12-12T08:17:21.000Z,260.95949,TG12B,233,0
1972-12-12T08:23:38.000Z,264.89996,TC13,66,0
1972-12-12T08:23:38.000Z,273.39996,TC12,14,0
1972-12-12T08:24:36.000Z,261.06297,TG12A,185,0
1972-12-12T08:24:36.000Z,260.87697,TG12B,233,0
1972-12-12T08:30:52.000Z,274.29999,TC12,14,0
1972-12-12T08:30:52.000Z,265.79999,TC13,66,0
1972-12-12T08:31:50.000Z,260.92596,TG12A,185,0
1972-12-12T08:31:50.000Z,260.73396,TG12B,233,0
1972-12-12T08:38:07.000Z,274.5,TC12,14,0
1972-12-12T08:38:07.000Z,265.79999,TC13,66,0
1972-12-12T08:39:08.000Z,260.652,TG12B,233,0
1972-12-12T08:39:08.000Z,260.848,TG12A,185,0
1972-12-12T08:45:25.000Z,265.79999,TC13,66,0
1972-12-12T08:45:25.000Z,274.19995,TC12,14,0
1972-12-12T08:46:22.000Z,260.70949,TG12A,185,0
1972-12-12T08:46:22.000Z,260.51049,TG12B,233,0
1972-12-12T08:52:39.000Z,275.29999,TC12,14,0
1972-12-12T08:52:39.000Z,264.29999,TC13,66,0
1972-12-12T08:53:36.000Z,260.63197,TG12A,185,0
1972-12-12T08:53:36.000Z,260.42797,TG12B,233,0
1972-12-12T08:59:53.000Z,273.79999,TC12,14,0
1972-12-12T08:59:53.000Z,265.19995,TC13,66,0
1972-12-12T09:00:51.000Z,260.31648,TG12B,233,0
1972-12-12T09:00:51.000Z,260.52348,TG12A,185,0
1972-12-12T09:07:07.000Z,274.59998,TC12,14,0
1972-12-12T09:07:07.000Z,264.09998,TC13,66,0
1972-12-12T09:08:05.000Z,260.48494,TG12A,185,0
1972-12-12T09:08:05.000Z,260.27494,TG12B,233,0
1972-12-12T09:14:22.000Z,263.0,TC13,66,0
1972-12-12T09:14:22.000Z,274.5,TC12,14,0
1972-12-12T09:15:19.000Z,260.33648,TG12A,185,0
1972-12-12T09:15:19.000Z,260.12348,TG12B,233,0
1972-12-12T09:21:36.000Z,274.19995,TC12,14,0
1972-12-12T09:21:36.000Z,264.09998,TC13,66,0
1972-12-12T09:22:33.000Z,260.08294,TG12B,233,0
1972-12-12T09:22:33.000Z,260.29694,TG12A,185,0
1972-12-12T09:28:50.000Z,265.79999,TC13,66,0
1972-12-12T09:28:50.000Z,276.89996,TC12,14,0
1972-12-12T09:29:47.000Z,259.98147,TG12B,233,0
1972-12-12T09:29:47.000Z,260.19847,TG12A,185,0
1972-12-12T09:36:04.000Z,274.69995,TC12,14,0
1972-12-12T09:36:04.000Z,263.79999,TC13,66,0
1972-12-12T09:37:06.000Z,259.90045,TG12B,233,0
1972-12-12T09:37:06.000Z,260.11945,TG12A,185,0
1972-12-12T09:43:22.000Z,274.79999,TC12,14,0
1972-12-12T09:43:22.000Z,263.69995,TC13,66,0
1972-12-12T09:44:20.000Z,259.83995,TG12B,233,0
1972-12-12T09:44:20.000Z,260.05995,TG12A,185,0
1972-12-12T09:50:37.000Z,273.69995,TC12,14,0
1972-12-12T09:50:37.000Z,263.29999,TC13,66,0
1972-12-12T09:51:34.000Z,259.9805,TG12A,185,0
1972-12-12T09:51:34.000Z,259.7595,TG12B,233,0
1972-12-12T09:57:51.000Z,274.09998,TC12,14,0
1972-12-12T09:57:51.000Z,263.19995,TC13,66,0
1972-12-12T09:58:48.000Z,259.90098,TG12A,185,0
1972-12-12T09:58:48.000Z,259.67898,TG12B,233,0
1972-12-12T10:05:05.000Z,263.5,TC13,66,0
1972-12-12T10:05:05.000Z,274.0,TC12,14,0
1972-12-12T10:06:02.000Z,259.60847,TG12B,233,0
1972-12-12T10:06:02.000Z,259.83147,TG12A,185,0
1972-12-12T10:12:19.000Z,274.39996,TC12,14,0
1972-12-12T10:12:19.000Z,262.59998,TC13,66,0
1972-12-12T10:13:16.000Z,259.79149,TG12A,185,0
1972-12-12T10:13:16.000Z,259.56849,TG12B,233,0
1972-12-12T10:19:33.000Z,271.79999,TC12,14,0
1972-12-12T10:19:33.000Z,261.79999,TC13,66,0
1972-12-12T10:20:31.000Z,259.48848,TG12B,233,0
1972-12-12T10:20:31.000Z,259.71148,TG12A,185,0
1972-12-12T10:26:47.000Z,263.0,TC13,66,0
1972-12-12T10:26:47.000Z,274.5,TC12,14,0
1972-12-12T10:27:49.000Z,259.48848,TG12B,233,0
1972-12-12T10:27:49.000Z,259.71148,TG12A,185,0
1972-12-12T10:34:06.000Z,273.69995,TC12,14,0
1972-12-12T10:34:06.000Z,262.69995,TC13,66,0
1972-12-12T10:35:03.000Z,259.34846,TG12B,233,0
1972-12-12T10:35:03.000Z,259.57146,TG12A,185,0
1972-12-12T10:41:20.000Z,274.39996,TC12,14,0
1972-12-12T10:41:20.000Z,261.59998,TC13,66,0
1972-12-12T10:42:17.000Z,259.57096,TG12A,185,0
1972-12-12T10:42:17.000Z,259.34896,TG12B,233,0
1972-12-12T10:48:34.000Z,263.0,TC13,66,0
1972-12-12T10:48:34.000Z,274.79999,TC12,14,0
1972-12-12T10:49:31.000Z,259.46048,TG12A,185,0
1972-12-12T10:49:31.000Z,259.23948,TG12B,233,0
1972-12-12T10:55:48.000Z,261.89996,TC13,66,0
1972-12-12T10:55:48.000Z,274.59998,TC12,14,0
1972-12-12T10:56:46.000Z,259.44997,TG12A,185,0
1972-12-12T10:56:46.000Z,259.22997,TG12B,233,0
1972-12-12T11:03:02.000Z,263.19995,TC13,66,0
1972-12-12T11:03:02.000Z,273.89996,TC12,14,0
1972-12-12T11:04:00.000Z,259.33948,TG12A,185,0
1972-12-12T11:04:00.000Z,259.12048,TG12B,233,0
1972-12-12T11:10:17.000Z,273.69995,TC12,14,0
1972-12-12T11:10:17.000Z,261.59998,TC13,66,0
1972-12-12T11:11:14.000Z,259.30895,TG12A,185,0
1972-12-12T11:11:14.000Z,259.09095,TG12B,233,0
1972-12-12T11:17:31.000Z,262.69995,TC13,66,0
1972-12-12T11:17:31.000Z,274.29999,TC12,14,0
1972-12-12T11:18:28.000Z,259.05147,TG12B,233,0
1972-12-12T11:18:28.000Z,259.26847,TG12A,185,0
1972-12-12T11:24:45.000Z,274.29999,TC12,14,0
1972-12-12T11:24:45.000Z,262.5,TC13,66,0
1972-12-12T11:25:46.000Z,259.228,TG12A,185,0
1972-12-12T11:25:46.000Z,259.012,TG12B,233,0
1972-12-12T11:32:03.000Z,263.09998,TC13,66,0
1972-12-12T11:32:03.000Z,275.69995,TC12,14,0
1972-12-12T11:33:01.000Z,259.013,TG12B,233,0
1972-12-12T11:33:01.000Z,259.227,TG12A,185,0
1972-12-12T11:39:17.000Z,275.5,TC12,14,0
1972-12-12T11:39:17.000Z,264.0,TC13,66,0
1972-12-12T11:40:15.000Z,259.11645,TG12A,185,0
1972-12-12T11:40:15.000Z,258.90345,TG12B,233,0
1972-12-12T11:46:32.000Z,274.19995,TC12,14,0
1972-12-12T11:46:32.000Z,262.39996,TC13,66,0
1972-12-12T11:47:29.000Z,258.83444,TG12B,233,0
1972-12-12T11:47:29.000Z,259.04544,TG12A,185,0
1972-12-12T11:53:46.000Z,275.39996,TC12,14,0
1972-12-12T11:53:46.000Z,263.89996,TC13,66,0
1972-12-12T11:54:43.000Z,258.79546,TG12B,233,0
1972-12-12T11:54:43.000Z,259.00446,TG12A,185,0
1972-12-12T12:01:00.000Z,275.09998,TC12,14,0
1972-12-12T12:01:00.000Z,261.59998,TC13,66,0
1972-12-12T12:01:57.000Z,259.00346,TG12A,185,0
1972-12-12T12:01:57.000Z,258.79646,TG12B,233,0
1972-12-12T12:08:14.000Z,261.09998,TC13,66,0
1972-12-12T12:08:14.000Z,274.29999,TC12,14,0
1972-12-12T12:09:11.000Z,258.75749,TG12B,233,0
1972-12-12T12:09:11.000Z,258.96249,TG12A,185,0
1972-12-12T12:15:28.000Z,259.29999,TC13,66,0
1972-12-12T12:15:28.000Z,273.69995,TC12,14,0
1972-12-12T12:16:26.000Z,258.92095,TG12A,185,0
1972-12-12T12:16:26.000Z,258.71895,TG12B,233,0
1972-12-12T12:22:42.000Z,261.39996,TC13,66,0
1972-12-12T12:22:42.000Z,274.39996,TC12,14,0
1972-12-12T12:23:44.000Z,258.88998,TG12A,185,0
1972-12-12T12:23:44.000Z,258.68998,TG12B,233,0
1972-12-12T12:30:01.000Z,273.79999,TC12,14,0
1972-12-12T12:30:01.000Z,261.29999,TC13,66,0
1972-12-12T12:30:58.000Z,258.77899,TG12A,185,0
1972-12-12T12:30:58.000Z,258.58099,TG12B,233,0
1972-12-12T12:37:15.000Z,274.0,TC12,14,0
1972-12-12T12:37:15.000Z,261.39996,TC13,66,0
1972-12-12T12:38:12.000Z,258.58249,TG12B,233,0
1972-12-12T12:38:12.000Z,258.77749,TG12A,185,0
1972-12-12T12:44:29.000Z,260.39996,TC13,66,0
1972-12-12T12:44:29.000Z,273.5,TC12,14,0
1972-12-12T12:45:26.000Z,258.73595,TG12A,185,0
1972-12-12T12:45:26.000Z,258.54395,TG12B,233,0
1972-12-12T12:51:43.000Z,273.89996,TC12,14,0
1972-12-12T12:51:43.000Z,259.79999,TC13,66,0
1972-12-12T12:52:41.000Z,258.51499,TG12B,233,0
1972-12-12T12:52:41.000Z,258.70499,TG12A,185,0
1972-12-12T12:58:57.000Z,260.39996,TC13,66,0
1972-12-12T12:58:57.000Z,273.5,TC12,14,0
1972-12-12T12:59:55.000Z,258.70349,TG12A,185,0
1972-12-12T12:59:55.000Z,258.51649,TG12B,233,0
1972-12-12T13:06:12.000Z,273.89996,TC12,14,0
1972-12-12T13:06:12.000Z,259.89996,TC13,66,0
1972-12-12T13:07:09.000Z,258.67246,TG12A,185,0
1972-12-12T13:07:09.000Z,258.48746,TG12B,233,0
1972-12-12T13:13:26.000Z,274.09998,TC12,14,0
1972-12-12T13:13:26.000Z,260.89996,TC13,66,0
1972-12-12T13:14:27.000Z,258.41945,TG12B,233,0
1972-12-12T13:14:27.000Z,258.60045,TG12A,185,0
1972-12-12T13:20:44.000Z,274.0,TC12,14,0
1972-12-12T13:20:44.000Z,259.89996,TC13,66,0
1972-12-12T13:21:41.000Z,258.4105,TG12B,233,0
1972-12-12T13:21:41.000Z,258.5895,TG12A,185,0
1972-12-12T13:27:58.000Z,274.69995,TC12,14,0
1972-12-12T13:27:58.000Z,260.29999,TC13,66,0
1972-12-12T13:28:56.000Z,258.55797,TG12A,185,0
1972-12-12T13:28:56.000Z,258.38197,TG12B,233,0
1972-12-12T13:35:12.000Z,276.29999,TC12,14,0
1972-12-12T13:35:12.000Z,261.5,TC13,66,0
1972-12-12T13:36:10.000Z,258.51649,TG12A,185,0
1972-12-12T13:36:10.000Z,258.34349,TG12B,233,0
1972-12-12T13:42:27.000Z,275.0,TC12,14,0
1972-12-12T13:42:27.000Z,261.19995,TC13,66,0
1972-12-12T13:43:24.000Z,258.34449,TG12B,233,0
1972-12-12T13:43:24.000Z,258.51549,TG12A,185,0
1972-12-12T13:49:41.000Z,261.0,TC13,66,0
1972-12-12T13:49:41.000Z,274.29999,TC12,14,0
1972-12-12T13:50:38.000Z,258.47345,TG12A,185,0
1972-12-12T13:50:38.000Z,258.30645,TG12B,233,0
1972-12-12T13:56:55.000Z,259.69995,TC13,66,0
1972-12-12T13:56:55.000Z,273.79999,TC12,14,0
1972-12-12T13:57:52.000Z,258.27799,TG12B,233,0
1972-12-12T13:57:52.000Z,258.44199,TG12A,185,0
1972-12-12T14:04:09.000Z,259.5,TC13,66,0
1972-12-12T14:04:09.000Z,273.59998,TC12,14,0
1972-12-12T14:05:06.000Z,258.2295,TG12B,233,0
1972-12-12T14:05:06.000Z,258.3905,TG12A,185,0
1972-12-12T14:11:23.000Z,272.0,TC12,14,0
1972-12-12T14:11:23.000Z,258.29999,TC13,66,0
1972-12-12T14:12:25.000Z,258.39895,TG12A,185,0
1972-12-12T14:12:25.000Z,258.24095,TG12B,233,0
1972-12-12T14:18:42.000Z,259.5,TC13,66,0
1972-12-12T14:18:42.000Z,273.89996,TC12,14,0
1972-12-12T14:19:39.000Z,258.35747,TG12A,185,0
1972-12-12T14:19:39.000Z,258.20247,TG12B,233,0
1972-12-12T14:25:56.000Z,273.79999,TC12,14,0
1972-12-12T14:25:56.000Z,259.09998,TC13,66,0
1972-12-12T14:26:53.000Z,258.31599,TG12A,185,0
1972-12-12T14:26:53.000Z,258.16399,TG12B,233,0
1972-12-12T14:33:10.000Z,259.5,TC13,66,0
1972-12-12T14:33:10.000Z,273.89996,TC12,14,0
1972-12-12T14:34:07.000Z,258.31449,TG12A,185,0
1972-12-12T14:34:07.000Z,258.16549,TG12B,233,0
1972-12-12T14:40:24.000Z,274.19995,TC12,14,0
1972-12-12T14:40:24.000Z,258.69995,TC13,66,0
1972-12-12T14:41:21.000Z,258.27295,TG12A,185,0
1972-12-12T14:41:21.000Z,258.12695,TG12B,233,0
1972-12-12T14:47:38.000Z,273.79999,TC12,14,0
1972-12-12T14:47:38.000Z,259.59998,TC13,66,0
1972-12-12T14:48:36.000Z,258.27145,TG12A,185,0
1972-12-12T14:48:36.000Z,258.12845,TG12B,233,0
1972-12-12T14:54:52.000Z,274.19995,TC12,14,0
1972-12-12T14:54:52.000Z,259.59998,TC13,66,0
1972-12-12T14:55:50.000Z,258.09998,TG12B,233,0
1972-12-12T14:55:50.000Z,258.23998,TG12A,185,0
1972-12-12T15:02:07.000Z,259.39996,TC13,66,0
1972-12-12T15:02:07.000Z,274.5,TC12,14,0
1972-12-12T15:03:08.000Z,258.06144,TG12B,233,0
1972-12-12T15:03:08.000Z,258.19844,TG12A,185,0
1972-12-12T15:09:25.000Z,259.09998,TC13,66,0
1972-12-12T15:09:25.000Z,273.29999,TC12,14,0
1972-12-12T15:10:22.000Z,258.15697,TG12A,185,0
1972-12-12T15:10:22.000Z,258.02297,TG12B,233,0
1972-12-12T15:16:39.000Z,259.19995,TC13,66,0
1972-12-12T15:16:39.000Z,273.19995,TC12,14,0
1972-12-12T15:17:36.000Z,258.15547,TG12A,185,0
1972-12-12T15:17:36.000Z,258.02447,TG12B,233,0
1972-12-12T15:23:53.000Z,259.19995,TC13,66,0
1972-12-12T15:23:53.000Z,273.89996,TC12,14,0
1972-12-12T15:24:51.000Z,258.1235,TG12A,185,0
1972-12-12T15:24:51.000Z,257.9965,TG12B,233,0
1972-12-12T15:31:07.000Z,258.39996,TC13,66,0
1972-12-12T15:31:07.000Z,271.39996,TC12,14,0
1972-12-12T15:32:05.000Z,258.122,TG12A,185,0
1972-12-12T15:32:05.000Z,257.998,TG12B,233,0
1972-12-12T15:32:05.000Z,258.01395,TG11B,177,0
1972-12-12T15:32:05.000Z,257.26595,TG11A,130,0
1972-12-12T15:38:22.000Z,260.19995,TC13,66,0
1972-12-12T15:38:22.000Z,275.29999,TC12,14,0
1972-12-12T15:39:19.000Z,257.95946,TG12B,233,0
1972-12-12T15:39:19.000Z,257.22598,TG11A,130,0
1972-12-12T15:39:19.000Z,257.97398,TG11B,177,0
1972-12-12T15:39:19.000Z,258.08046,TG12A,185,0
1972-12-12T15:45:36.000Z,273.09998,TC12,14,0
1972-12-12T15:45:36.000Z,258.39996,TC13,66,0
1972-12-12T15:46:33.000Z,258.001,TG12B,233,0
1972-12-12T15:46:33.000Z,257.22548,TG11A,130,0
1972-12-12T15:46:33.000Z,257.97448,TG11B,177,0
1972-12-12T15:46:33.000Z,258.119,TG12A,185,0
1972-12-12T15:52:50.000Z,257.09998,TC13,66,0
1972-12-12T15:52:50.000Z,271.69995,TC12,14,0
1972-12-12T15:53:47.000Z,257.92248,TG12B,233,0
1972-12-12T15:53:47.000Z,257.90447,TG11B,177,0
1972-12-12T15:53:47.000Z,257.15547,TG11A,130,0
1972-12-12T15:53:47.000Z,258.03748,TG12A,185,0
1972-12-12T16:00:04.000Z,261.0,TC13,66,0
1972-12-12T16:00:04.000Z,275.89996,TC12,14,0
1972-12-12T16:01:06.000Z,258.03598,TG12A,185,0
1972-12-12T16:01:06.000Z,257.94495,TG11B,177,0
1972-12-12T16:01:06.000Z,257.92398,TG12B,233,0
1972-12-12T16:01:06.000Z,257.19495,TG11A,130,0
1972-12-12T16:07:22.000Z,271.69995,TC12,14,0
1972-12-12T16:07:22.000Z,257.89996,TC13,66,0
1972-12-12T16:08:20.000Z,257.14496,TG11A,130,0
1972-12-12T16:08:20.000Z,257.89545,TG12B,233,0
1972-12-12T16:08:20.000Z,257.89496,TG11B,177,0
1972-12-12T16:08:20.000Z,258.00445,TG12A,185,0
1972-12-12T16:14:37.000Z,274.39996,TC12,14,0
1972-12-12T16:14:37.000Z,259.09998,TC13,66,0
1972-12-12T16:15:34.000Z,257.96297,TG12A,185,0
1972-12-12T16:15:34.000Z,257.85697,TG12B,233,0
1972-12-12T16:15:34.000Z,257.86499,TG11B,177,0
1972-12-12T16:15:34.000Z,257.11499,TG11A,130,0
1972-12-12T16:21:51.000Z,273.89996,TC12,14,0
1972-12-12T16:21:51.000Z,259.69995,TC13,66,0
1972-12-12T16:22:48.000Z,257.85897,TG12B,233,0
1972-12-12T16:22:48.000Z,257.86549,TG11B,177,0
1972-12-12T16:22:48.000Z,257.11449,TG11A,130,0
1972-12-12T16:22:48.000Z,257.96097,TG12A,185,0
1972-12-12T16:29:05.000Z,272.59998,TC12,14,0
1972-12-12T16:29:05.000Z,257.59998,TC13,66,0
1972-12-12T16:30:02.000Z,257.82994,TG12B,233,0
1972-12-12T16:30:02.000Z,257.11449,TG11A,130,0
1972-12-12T16:30:02.000Z,257.86549,TG11B,177,0
1972-12-12T16:30:02.000Z,257.92994,TG12A,185,0
1972-12-12T16:36:19.000Z,259.59998,TC13,66,0
1972-12-12T16:36:19.000Z,273.79999,TC12,14,0
1972-12-12T16:37:16.000Z,257.14396,TG11A,130,0
1972-12-12T16:37:16.000Z,257.83194,TG12B,233,0
1972-12-12T16:37:16.000Z,257.89596,TG11B,177,0
1972-12-12T16:37:16.000Z,257.92794,TG12A,185,0
1972-12-12T16:43:33.000Z,257.89996,TC13,66,0
1972-12-12T16:43:33.000Z,273.69995,TC12,14,0
1972-12-12T16:44:31.000Z,257.07395,TG11A,130,0
1972-12-12T16:44:31.000Z,257.92644,TG12A,185,0
1972-12-12T16:44:31.000Z,257.83344,TG12B,233,0
1972-12-12T16:44:31.000Z,257.82595,TG11B,177,0
1972-12-12T16:50:47.000Z,258.5,TC13,66,0
1972-12-12T16:50:47.000Z,272.09998,TC12,14,0
1972-12-12T16:51:49.000Z,257.07345,TG11A,130,0
1972-12-12T16:51:49.000Z,257.82645,TG11B,177,0
1972-12-12T16:51:49.000Z,257.83494,TG12B,233,0
1972-12-12T16:51:49.000Z,257.92494,TG12A,185,0
1972-12-12T16:58:06.000Z,257.39996,TC13,66,0
