Time,T,sensor,depth,flags
1971-08-03T02:36:26.000Z,253.418,TG12B,139,0
1971-08-03T03:34:24.000Z,253.39197,TG12B,139,0
1971-08-03T03:34:24.000Z,253.04797,TG12A,91,0
1971-08-03T03:56:06.000Z,253.077,TG12A,91,0
1971-08-03T03:56:06.000Z,253.423,TG12B,139,0
1971-08-03T04:54:04.000Z,253.00299,TG12A,91,0
1971-08-03T04:54:04.000Z,253.35699,TG12B,139,0
1971-08-03T05:51:57.000Z,252.96949,TG12A,91,0
1971-08-03T05:51:57.000Z,253.33049,TG12B,139,0
1971-08-03T06:49:54.000Z,253.03597,TG12A,91,0
1971-08-03T06:49:54.000Z,253.40397,TG12B,139,0
1971-08-03T07:47:56.000Z,253.03247,TG12A,91,0
1971-08-03T07:47:56.000Z,253.40747,TG12B,139,0
1971-08-03T08:45:54.000Z,252.95899,TG12A,91,0
1971-08-03T08:45:54.000Z,253.34099,TG12B,139,0
1971-08-03T09:43:47.000Z,252.98599,TG12A,91,0
1971-08-03T09:43:47.000Z,253.37399,TG12B,139,0
1971-08-03T10:41:44.000Z,252.95299,TG12A,91,0
1971-08-03T10:41:44.000Z,253.34699,TG12B,139,0
1971-08-03T11:39:46.000Z,252.94999,TG12A,91,0
1971-08-03T11:39:46.000Z,253.34999,TG12B,139,0
1971-08-03T12:37:44.000Z,253.35299,TG12B,139,0
1971-08-03T12:37:44.000Z,252.94699,TG12A,91,0
1971-08-03T13:35:37.000Z,253.31599,TG12B,139,0
1971-08-03T13:35:37.000Z,252.90399,TG12A,91,0
1971-08-03T14:26:24.000Z,253.35849,TG12B,139,0
1971-08-03T14:26:24.000Z,252.94149,TG12A,91,0
1971-08-03T15:18:38.000Z,252.55048,TR11B,73,2
1971-08-03T15:18:38.000Z,252.78948,TR11A,45,2
1971-08-03T15:28:15.000Z,253.03898,TR12A,101,0
1971-08-03T15:28:15.000Z,253.24098,TR12B,129,0
1971-08-03T15:37:57.000Z,253.32149,TG12B,139,0
1971-08-03T15:37:57.000Z,252.89849,TG12A,91,0
1971-08-03T16:35:55.000Z,253.32399,TG12B,139,0
1971-08-03T16:35:55.000Z,252.89599,TG12A,91,0
1971-08-03T17:33:44.000Z,253.29699,TG12B,139,0
1971-08-03T17:33:44.000Z,252.86299,TG12A,91,0
1971-08-03T18:31:45.000Z,252.86049,TG12A,91,0
1971-08-03T18:31:45.000Z,253.29949,TG12B,139,0
1971-08-03T18:46:14.000Z,253.32999,TG12B,139,0
1971-08-03T18:46:14.000Z,252.88999,TG12A,91,0
1971-08-03T18:53:36.000Z,252.85999,TG12A,91,0
1971-08-03T18:53:36.000Z,253.29999,TG12B,139,0
1971-08-03T19:51:34.000Z,252.85749,TG12A,91,0
1971-08-03T19:51:34.000Z,253.30249,TG12B,139,0
1971-08-03T20:49:27.000Z,252.88499,TG12A,91,0
1971-08-03T20:49:27.000Z,253.33499,TG12B,139,0
1971-08-03T21:47:25.000Z,252.85299,TG12A,91,0
1971-08-03T21:47:25.000Z,253.30699,TG12B,139,0
1971-08-03T22:45:26.000Z,253.26898,TG12B,139,0
1971-08-03T22:45:26.000Z,252.81098,TG12A,91,0
1971-08-03T23:43:24.000Z,253.31149,TG12B,139,0
1971-08-03T23:43:24.000Z,252.84849,TG12A,91,0
1971-08-04T00:41:17.000Z,252.84649,TG12A,91,0
1971-08-04T00:41:17.000Z,253.31349,TG12B,139,0
1971-08-04T02:27:02.000Z,252.77,TR11A,45,0
1971-08-04T02:27:02.000Z,252.47,TR11B,73,0
1971-08-04T02:38:46.000Z,252.94698,TR12A,101,0
1971-08-04T02:38:46.000Z,253.19298,TR12B,129,0
1971-08-04T02:59:44.000Z,253.31849,TG12B,139,0
1971-08-04T02:59:44.000Z,252.84149,TG12A,91,0
1971-08-04T03:31:08.000Z,252.94548,TR12A,101,0
1971-08-04T03:31:08.000Z,253.19448,TR12B,129,0
1971-08-04T03:48:45.000Z,253.27998,TG12B,139,0
1971-08-04T03:48:45.000Z,252.79998,TG12A,91,0
1971-08-04T04:46:46.000Z,253.25198,TG12B,139,0
1971-08-04T04:46:46.000Z,252.76798,TG12A,91,0
1971-08-04T05:22:57.000Z,253.28298,TG12B,139,0
1971-08-04T05:22:57.000Z,252.79698,TG12A,91,0
1971-08-04T05:22:57.000Z,254.05849,TG11A,35,0
1971-08-04T05:22:57.000Z,252.54149,TG11B,84,0
1971-08-04T06:20:55.000Z,253.28448,TG12B,139,0
1971-08-04T06:20:55.000Z,252.53249,TG11B,84,0
1971-08-04T06:20:55.000Z,252.79548,TG12A,91,0
1971-08-04T06:20:55.000Z,254.06749,TG11A,35,0
1971-08-04T07:18:56.000Z,252.52349,TG11B,84,0
1971-08-04T07:18:56.000Z,253.25648,TG12B,139,0
1971-08-04T07:18:56.000Z,252.76348,TG12A,91,0
1971-08-04T07:18:56.000Z,254.07649,TG11A,35,0
1971-08-04T08:02:13.000Z,252.51649,TG11B,84,0
1971-08-04T08:02:13.000Z,253.28798,TG12B,139,0
1971-08-04T08:02:13.000Z,252.79198,TG12A,91,0
1971-08-04T08:02:13.000Z,254.08349,TG11A,35,0
1971-08-04T09:00:15.000Z,253.25948,TG12B,139,0
1971-08-04T09:00:15.000Z,254.1325,TG11A,35,0
1971-08-04T09:00:15.000Z,252.76048,TG12A,91,0
1971-08-04T09:00:15.000Z,252.5475,TG11B,84,0
1971-08-04T09:58:16.000Z,253.27099,TG12B,139,0
1971-08-04T09:58:16.000Z,252.52849,TG11B,84,0
1971-08-04T09:58:16.000Z,252.76899,TG12A,91,0
1971-08-04T09:58:16.000Z,254.13149,TG11A,35,0
1971-08-04T10:56:14.000Z,252.5295,TG11B,84,0
1971-08-04T10:56:14.000Z,252.69748,TG12A,91,0
1971-08-04T10:56:14.000Z,254.1505,TG11A,35,0
1971-08-04T10:56:14.000Z,253.20248,TG12B,139,0
1971-08-04T11:54:03.000Z,252.5205,TG11B,84,0
1971-08-04T11:54:03.000Z,254.1595,TG11A,35,0
1971-08-04T11:54:03.000Z,253.23448,TG12B,139,0
1971-08-04T11:54:03.000Z,252.72548,TG12A,91,0
1971-08-04T12:52:05.000Z,252.512,TG11B,84,0
1971-08-04T12:52:05.000Z,253.23598,TG12B,139,0
1971-08-04T12:52:05.000Z,252.72398,TG12A,91,0
1971-08-04T12:52:05.000Z,254.168,TG11A,35,0
1971-08-04T13:50:06.000Z,252.69248,TG12A,91,0
1971-08-04T13:50:06.000Z,254.207,TG11A,35,0
1971-08-04T13:50:06.000Z,252.533,TG11B,84,0
1971-08-04T13:50:06.000Z,253.20748,TG12B,139,0
1971-08-04T14:48:04.000Z,254.25597,TG11A,35,0
1971-08-04T14:48:04.000Z,252.72098,TG12A,91,0
1971-08-04T14:48:04.000Z,253.23898,TG12B,139,0
1971-08-04T14:48:04.000Z,252.56397,TG11B,84,0
1971-08-04T15:45:53.000Z,252.67947,TG12A,91,0
1971-08-04T15:45:53.000Z,253.20047,TG12B,139,0
1971-08-04T15:45:53.000Z,254.15399,TG11A,35,0
1971-08-04T15:45:53.000Z,252.44599,TG11B,84,0
1971-08-04T16:43:55.000Z,252.74848,TG12A,91,0
1971-08-04T16:43:55.000Z,252.477,TG11B,84,0
1971-08-04T16:43:55.000Z,254.203,TG11A,35,0
1971-08-04T16:43:55.000Z,253.27148,TG12B,139,0
1971-08-04T17:41:56.000Z,252.498,TG11B,84,0
1971-08-04T17:41:56.000Z,252.71698,TG12A,91,0
1971-08-04T17:41:56.000Z,253.24298,TG12B,139,0
1971-08-04T17:41:56.000Z,254.242,TG11A,35,0
1971-08-04T18:39:54.000Z,254.25,TG11A,35,0
1971-08-04T18:39:54.000Z,252.49,TG11B,84,0
1971-08-04T18:39:54.000Z,252.75499,TG12A,91,0
1971-08-04T18:39:54.000Z,253.28499,TG12B,139,0
1971-08-04T18:54:26.000Z,252.68498,TG12A,91,0
1971-08-04T18:54:26.000Z,253.21498,TG12B,139,0
1971-08-04T18:54:26.000Z,254.222,TG11A,35,0
1971-08-04T18:54:26.000Z,252.458,TG11B,84,0
1971-08-04T19:52:24.000Z,253.24648,TG12B,139,0
1971-08-04T19:52:24.000Z,252.71348,TG12A,91,0
1971-08-04T19:52:24.000Z,252.48947,TG11B,84,0
1971-08-04T19:52:24.000Z,254.27047,TG11A,35,0
1971-08-04T20:50:13.000Z,252.68248,TG12A,91,0
1971-08-04T20:50:13.000Z,253.21748,TG12B,139,0
1971-08-04T20:50:13.000Z,252.441,TG11B,84,0
1971-08-04T20:50:13.000Z,254.239,TG11A,35,0
1971-08-04T21:33:46.000Z,254.31447,TG11A,35,0
1971-08-04T21:33:46.000Z,252.72149,TG12A,91,0
1971-08-04T21:33:46.000Z,252.50547,TG11B,84,0
