Time,T,sensor,depth,flags
1971-08-07T14:28:48.000Z,251.02799,TG22A,49,0
1971-08-07T15:26:37.000Z,251.23099,TG22B,97,0
1971-08-07T15:26:37.000Z,251.06899,TG22A,49,0
1971-08-07T16:24:39.000Z,251.22949,TG22B,97,0
1971-08-07T16:24:39.000Z,251.07049,TG22A,49,0
1971-08-07T17:22:40.000Z,251.22849,TG22B,97,0
1971-08-07T17:22:40.000Z,251.07149,TG22A,49,0
1971-08-07T18:20:38.000Z,251.11297,TG22A,49,0
1971-08-07T18:20:38.000Z,251.26697,TG22B,97,0
1971-08-07T18:49:39.000Z,251.07349,TG22A,49,0
1971-08-07T18:49:39.000Z,251.22649,TG22B,97,0
1971-08-07T18:56:49.000Z,251.07399,TG22A,49,0
1971-08-07T18:56:49.000Z,251.22599,TG22B,97,0
1971-08-07T19:54:50.000Z,251.22499,TG22B,97,0
1971-08-07T19:54:50.000Z,251.07499,TG22A,49,0
1971-08-07T20:52:48.000Z,251.194,TG22B,97,0
1971-08-07T20:52:48.000Z,251.046,TG22A,49,0
1971-08-07T21:50:37.000Z,251.22249,TG22B,97,0
1971-08-07T21:50:37.000Z,251.07749,TG22A,49,0
1971-08-07T22:48:39.000Z,251.15099,TG22B,97,0
1971-08-07T22:48:39.000Z,251.00899,TG22A,49,0
1971-08-07T23:03:07.000Z,251.18099,TG22B,97,0
1971-08-07T23:03:07.000Z,251.03899,TG22A,49,0
1971-08-08T00:01:09.000Z,251.17949,TG22B,97,0
1971-08-08T00:01:09.000Z,251.04049,TG22A,49,0
1971-08-08T00:22:47.000Z,251.189,TG22B,97,0
1971-08-08T00:22:47.000Z,251.051,TG22A,49,0
1971-08-08T03:02:07.000Z,251.04399,TG22A,49,0
1971-08-08T03:02:07.000Z,251.17599,TG22B,97,0
1971-08-08T04:00:09.000Z,251.0555,TG22A,49,0
1971-08-08T04:00:09.000Z,251.1845,TG22B,97,0
1971-08-08T04:53:56.000Z,251.02047,TR22B,87,0
1971-08-08T04:53:56.000Z,250.73947,TR22A,59,0
1971-08-08T05:31:37.000Z,251.14299,TG22B,97,0
1971-08-08T05:31:37.000Z,251.01699,TG22A,49,0
1971-08-08T06:29:39.000Z,251.11149,TG22B,97,0
1971-08-08T06:29:39.000Z,250.98849,TG22A,49,0
1971-08-08T07:27:36.000Z,251.04949,TG22A,49,0
1971-08-08T07:27:36.000Z,251.17049,TG22B,97,0
1971-08-08T08:25:30.000Z,251.05049,TG22A,49,0
1971-08-08T08:25:30.000Z,251.16949,TG22B,97,0
1971-08-08T09:23:27.000Z,251.13799,TG22B,97,0
1971-08-08T09:23:27.000Z,251.02199,TG22A,49,0
1971-08-08T10:21:29.000Z,251.16699,TG22B,97,0
1971-08-08T10:21:29.000Z,251.05299,TG22A,49,0
1971-08-08T11:19:26.000Z,251.05399,TG22A,49,0
1971-08-08T11:19:26.000Z,251.16599,TG22B,97,0
1971-08-08T12:17:20.000Z,251.10449,TG22B,97,0
1971-08-08T12:17:20.000Z,250.99549,TG22A,49,0
1971-08-08T12:46:17.000Z,251.16399,TG22B,97,0
1971-08-08T12:46:17.000Z,251.05599,TG22A,49,0
1971-08-08T13:00:49.000Z,251.02599,TG22A,49,0
1971-08-08T13:00:49.000Z,251.13399,TG22B,97,0
1971-08-08T13:58:47.000Z,251.13249,TG22B,97,0
1971-08-08T13:58:47.000Z,251.02749,TG22A,49,0
1971-08-08T14:56:48.000Z,251.02849,TG22A,49,0
1971-08-08T14:56:48.000Z,251.13149,TG22B,97,0
1971-08-08T15:54:37.000Z,250.99949,TG22A,49,0
1971-08-08T15:54:37.000Z,251.10049,TG22B,97,0
1971-08-08T16:52:39.000Z,251.03049,TG22A,49,0
1971-08-08T16:52:39.000Z,251.12949,TG22B,97,0
1971-08-08T17:50:37.000Z,251.00199,TG22A,49,0
1971-08-08T17:50:37.000Z,251.09799,TG22B,97,0
1971-08-08T18:55:48.000Z,251.00299,TG22A,49,0
1971-08-08T18:55:48.000Z,251.09699,TG22B,97,0
1971-08-08T19:53:50.000Z,251.03399,TG22A,49,0
1971-08-08T19:53:50.000Z,251.12599,TG22B,97,0
1971-08-08T20:51:47.000Z,251.00549,TG22A,49,0
